DATE,OPEN,HIGH,CLOSE,LOW,VOL,AMOUNT,FACTOR
2012-05-15,24.626,24.694,24.184,24.524,3019143.0,21681408.0,3.397
2012-05-16,24.524,24.762,24.32,24.354,2445192.0,17634282.0,3.397
2012-05-17,24.354,25.475,24.286,25.169,4146199.0,30398108.0,3.397
2012-05-18,25.0,25.237,24.116,24.286,3940719.0,28637252.0,3.397
2012-05-21,23.879,24.15,23.267,23.777,3095361.0,21656710.0,3.397
2012-05-22,23.879,24.082,23.641,24.049,1926472.0,13544965.0,3.397
2012-05-23,24.083,24.083,23.403,23.573,2721410.0,18966196.0,3.397
2012-05-24,23.437,23.981,23.301,23.709,2342603.0,16280284.0,3.397
2012-05-25,23.709,23.777,22.622,22.758,2779580.0,18950412.0,3.397
2012-05-28,22.792,23.131,22.622,23.097,2346898.0,15811800.0,3.397
2012-05-29,23.097,23.879,23.029,23.743,3337379.0,23164934.0,3.397
2012-05-30,23.709,24.049,23.437,23.811,2487746.0,17433310.0,3.397
2012-05-31,23.539,24.083,23.539,23.675,2802044.0,19617236.0,3.397
2012-06-01,23.641,25.271,23.505,24.66,9120875.0,66101824.0,3.397
2012-06-04,24.117,24.456,23.301,23.301,5315283.0,37478228.0,3.397
2012-06-05,23.131,23.437,22.69,22.894,2914332.0,19730214.0,3.397
2012-06-06,22.894,23.403,22.792,23.03,1707166.0,11587910.0,3.397
2012-06-07,23.199,23.607,22.826,23.573,2954237.0,20227024.0,3.397
2012-06-08,23.777,23.777,23.165,23.233,2431306.0,16779930.0,3.397
2012-06-11,23.199,23.947,23.199,23.777,2539367.0,17678320.0,3.397
2012-06-12,23.743,23.743,23.233,23.403,1800241.0,12447183.0,3.397
2012-06-13,23.437,24.422,23.03,24.117,4156375.0,29079454.0,3.397
2012-06-14,23.845,24.32,23.539,23.607,2828304.0,19892884.0,3.397
2012-06-15,23.709,24.015,23.301,23.607,1704201.0,11844988.0,3.397
2012-06-18,23.641,23.913,23.471,23.709,2019486.0,14107141.0,3.397
2012-06-19,23.743,24.694,23.403,24.252,4974765.0,35339576.0,3.397
2012-06-20,24.083,24.388,23.845,23.879,3065784.0,21796986.0,3.397
2012-06-21,23.981,24.796,23.811,24.592,7530401.0,54201380.0,3.397
2012-06-25,24.32,24.864,24.083,24.083,5017233.0,36104488.0,3.397
2012-06-26,23.777,23.777,22.079,22.52,4985383.0,33234610.0,3.397
2012-06-27,22.554,22.86,22.147,22.147,2948086.0,19495898.0,3.397
2012-06-28,22.18,22.35,21.331,21.399,2610525.0,16765028.0,3.397
2012-06-29,21.297,21.875,21.128,21.671,1633880.0,10384182.0,3.397
2012-07-02,21.705,21.909,21.501,21.773,1599090.0,10234799.0,3.397
2012-07-03,21.841,22.045,21.603,21.637,1680634.0,10799560.0,3.397
2012-07-04,21.671,22.011,21.569,21.977,1365499.0,8743488.0,3.397
2012-07-05,21.943,21.943,21.161,21.297,1565392.0,9869967.0,3.397
2012-07-06,21.501,21.501,20.516,21.331,2158382.0,13382019.0,3.397
2012-07-09,21.195,21.297,20.482,20.482,1352489.0,8314725.0,3.397
2012-07-10,20.38,20.584,19.973,20.075,1388181.0,8271184.0,3.397
2012-07-11,20.21,20.312,19.973,20.177,984905.0,5838525.0,3.397
2012-07-12,20.142,20.448,19.463,20.346,1607186.0,9483814.0,3.397
2012-07-13,20.346,20.652,20.109,20.143,1129655.0,6760054.0,3.397
2012-07-16,20.041,20.041,18.138,18.206,2839674.0,15710371.0,3.397
2012-07-17,18.003,18.546,17.867,18.206,1269234.0,6792260.0,3.397
2012-07-18,18.172,18.512,18.036,18.41,1129528.0,6059148.0,3.397
2012-07-19,18.308,19.565,18.308,18.92,2532969.0,14141556.0,3.397
2012-07-20,18.818,18.954,18.58,18.682,1305749.0,7220058.0,3.397
2012-07-23,18.648,18.784,18.138,18.41,931886.0,5055345.0,3.397
2012-07-24,18.342,18.682,18.274,18.546,1106507.0,6038611.0,3.397
2012-07-25,18.614,18.818,18.41,18.478,899438.0,4919824.0,3.397
2012-07-26,18.444,18.988,18.308,18.41,1343906.0,7375116.0,3.397
2012-07-27,18.41,19.191,18.41,18.546,1608427.0,8864099.0,3.397
2012-07-30,18.614,18.75,17.221,17.425,2377228.0,12443598.0,3.397
2012-07-31,17.391,17.493,16.983,17.085,1391764.0,7017541.0,3.397
2012-08-01,16.983,17.629,16.983,17.289,1982837.0,10101356.0,3.397
2012-08-02,17.323,17.425,16.712,16.95,1705728.0,8564774.0,3.397
2012-08-03,17.051,17.323,16.882,17.323,1524904.0,7723990.0,3.397
2012-08-06,17.323,17.935,17.153,17.901,2543912.0,13224962.0,3.397
2012-08-07,18.003,18.24,17.799,18.138,2154391.0,11451829.0,3.397
2012-08-08,18.07,18.988,18.07,18.954,5071441.0,27747184.0,3.397
2012-08-09,18.818,18.988,18.41,18.886,3022343.0,16635651.0,3.397
2012-08-10,18.886,19.497,18.75,18.92,3842245.0,21536498.0,3.397
2012-08-13,18.682,18.75,18.07,18.104,2711125.0,14685510.0,3.397
2012-08-14,18.003,18.784,17.697,18.546,2906291.0,15603581.0,3.397
2012-08-15,18.546,18.75,18.24,18.376,1881451.0,10253144.0,3.397
2012-08-16,18.342,18.41,18.07,18.24,1385077.0,7424889.0,3.397
2012-08-17,18.274,18.342,17.663,18.07,1171262.0,6210991.0,3.397
2012-08-20,17.867,18.206,17.663,18.206,1001396.0,5278164.0,3.397
2012-08-21,18.104,18.648,17.935,18.58,2139493.0,11620225.0,3.397
2012-08-22,18.58,18.852,18.172,18.308,1817232.0,9932461.0,3.397
2012-08-23,18.308,18.988,18.24,18.852,2636330.0,14479849.0,3.397
2012-08-24,18.852,19.191,18.41,18.444,2437578.0,13411227.0,3.397
2012-08-27,18.342,18.444,17.561,17.731,1906168.0,10026528.0,3.397
2012-08-28,17.731,18.003,17.561,17.833,938567.0,4909946.0,3.397
2012-08-29,17.561,18.07,17.561,17.731,944896.0,4956354.0,3.397
2012-08-30,17.731,18.784,17.119,18.75,4642575.0,24971586.0,3.397
2012-08-31,18.546,20.618,18.512,20.516,16119502.0,94855544.0,3.397
2012-09-03,19.769,22.045,19.701,20.822,15854252.0,97207192.0,3.397
2012-09-04,20.55,21.875,20.55,21.128,12258096.0,76172160.0,3.397
2012-09-05,20.72,21.331,20.516,20.856,7258100.0,44609352.0,3.397
2012-09-06,20.856,20.89,20.108,20.618,7742203.0,46509188.0,3.397
2012-09-07,20.652,21.365,20.618,20.788,9937717.0,61167184.0,3.397
2012-09-10,20.652,22.214,20.482,22.045,12697658.0,80762208.0,3.397
2012-09-11,21.671,21.875,21.229,21.569,6279124.0,39732432.0,3.397
2012-09-12,21.569,21.807,21.06,21.603,5038951.0,31764904.0,3.397
2012-09-13,21.603,21.603,20.618,20.618,4693983.0,29213548.0,3.397
2012-09-14,20.89,20.924,20.075,20.312,3813586.0,23003110.0,3.397
2012-09-17,20.448,20.652,20.143,20.177,2559928.0,15337284.0,3.397
2012-09-18,20.075,20.55,20.041,20.448,2113613.0,12667775.0,3.397
2012-09-19,20.38,20.89,20.244,20.89,2589345.0,15794238.0,3.397
2012-09-20,20.89,20.89,19.327,19.361,4130921.0,24298562.0,3.397
2012-09-21,19.327,19.565,18.716,18.716,2099107.0,11774544.0,3.397
2012-09-24,18.444,19.395,18.138,19.022,2078973.0,11473178.0,3.397
2012-09-25,18.852,19.225,18.75,18.818,1520198.0,8514847.0,3.397
2012-09-26,18.682,18.852,17.833,17.833,1992571.0,10676451.0,3.397
2012-09-27,17.867,18.682,17.731,18.274,2000117.0,10720334.0,3.397
2012-09-28,18.274,18.784,18.138,18.512,1464287.0,7990134.0,3.397
2012-10-08,18.41,18.75,18.342,18.478,1292982.0,7045540.0,3.397
2012-10-09,18.648,19.191,18.41,19.056,2126068.0,11829059.0,3.397
2012-10-10,19.157,19.599,18.954,19.463,2220714.0,12623974.0,3.397
2012-10-11,19.361,19.361,18.716,18.818,1851561.0,10367855.0,3.397
2012-10-12,18.92,19.769,18.92,19.361,3595281.0,20479548.0,3.397
2012-10-15,19.429,19.531,18.648,18.75,2019146.0,11241335.0,3.397
2012-10-16,18.682,18.92,18.512,18.614,2010056.0,11088978.0,3.397
2012-10-17,18.614,18.75,18.342,18.478,1469274.0,8021156.0,3.397
2012-10-18,18.478,19.022,18.444,18.784,2437869.0,13517126.0,3.397
2012-10-19,18.75,20.652,18.75,20.652,7080816.0,42389824.0,3.397
2012-10-22,21.229,21.739,20.55,21.196,12494774.0,77550336.0,3.397
2012-10-23,21.229,23.301,21.195,21.603,21139084.0,138148496.0,3.397
2012-10-24,20.822,21.433,20.788,21.365,7773753.0,48281552.0,3.397
2012-10-25,21.06,21.331,20.245,20.245,6432462.0,39189636.0,3.397
2012-10-26,19.871,20.72,19.871,20.448,4151509.0,24898436.0,3.397
2012-10-29,20.38,20.992,19.769,20.89,5054687.0,30639060.0,3.397
2012-10-30,20.686,21.094,19.905,20.516,5066308.0,30548878.0,3.397
2012-10-31,20.143,20.346,19.701,20.143,2729180.0,16090214.0,3.397
2012-11-01,20.143,20.618,20.007,20.584,2970585.0,17852956.0,3.397
2012-11-02,20.652,20.72,20.007,20.346,2738450.0,16471912.0,3.397
2012-11-05,20.177,20.584,20.075,20.516,2736399.0,16407830.0,3.397
2012-11-06,20.075,20.38,19.837,20.109,2595023.0,15290450.0,3.397
2012-11-07,20.109,20.278,19.769,19.905,1810304.0,10659718.0,3.397
2012-11-08,19.769,19.769,18.716,18.818,3945752.0,22215458.0,3.397
2012-11-09,18.818,19.056,18.512,18.886,1998468.0,11037978.0,3.397
2012-11-12,18.818,19.192,18.818,18.988,1392166.0,7782743.0,3.397
2012-11-13,18.988,20.346,18.512,20.346,5065734.0,29049536.0,3.397
2012-11-14,20.041,21.365,19.837,20.584,11069179.0,67479376.0,3.397
2012-11-15,20.075,20.075,18.92,19.158,5542992.0,31777772.0,3.397
2012-11-16,18.92,18.988,18.274,18.512,3529570.0,19227788.0,3.397
2012-11-19,18.376,19.803,17.527,18.886,3086589.0,16865644.0,3.397
2012-11-20,18.784,19.463,18.342,18.818,3214617.0,17820144.0,3.397
2012-11-21,18.682,19.327,18.003,19.09,3622179.0,19922616.0,3.397
2012-11-22,18.886,19.192,18.546,18.58,1380164.0,7657733.0,3.397
2012-11-23,18.546,19.192,18.546,18.886,1806376.0,10052504.0,3.397
2012-11-26,18.92,19.056,18.512,18.75,1172495.0,6469142.0,3.397
2012-11-27,18.546,18.682,17.663,17.663,2226398.0,11800292.0,3.397
2012-11-28,17.935,17.935,17.119,17.255,1276447.0,6532851.0,3.397
2012-11-29,17.391,17.527,16.882,16.95,1263008.0,6417494.0,3.397
2012-11-30,16.984,17.391,16.848,17.187,1214029.0,6141402.0,3.397
2012-12-03,17.255,17.493,16.916,17.018,1225883.0,6241594.0,3.397
2012-12-04,16.984,17.391,16.712,17.289,1381296.0,6923464.0,3.397
2012-12-05,17.391,18.206,17.289,17.833,2254635.0,11833471.0,3.397
2012-12-06,17.799,17.969,17.697,17.765,1165422.0,6120291.0,3.397
2012-12-07,17.663,18.342,17.663,18.172,1894470.0,10098582.0,3.397
2012-12-10,18.206,18.648,18.037,18.478,2856715.0,15408146.0,3.397
2012-12-11,20.244,20.312,20.041,20.312,4905628.0,29320252.0,3.397
2012-12-12,20.856,21.365,19.191,20.075,16312621.0,98050776.0,3.397
2012-12-13,19.429,19.905,18.92,18.988,7282302.0,41469984.0,3.397
2012-12-14,18.682,19.803,18.682,19.701,7619629.0,43656616.0,3.397
2012-12-17,19.701,19.871,19.293,19.463,5346005.0,30745300.0,3.397
2012-12-18,19.497,20.007,19.225,19.327,4546051.0,26206762.0,3.397
2012-12-19,19.225,19.531,19.09,19.429,2935307.0,16748496.0,3.397
2012-12-20,19.361,19.531,18.784,19.09,3616372.0,20330264.0,3.397
2012-12-21,19.089,19.259,18.818,18.852,3416092.0,19113636.0,3.397
2012-12-24,18.852,19.497,18.852,19.361,3778785.0,21423258.0,3.397
2012-12-25,19.361,19.837,19.123,19.667,5828799.0,33604452.0,3.397
2012-12-26,19.735,19.803,19.429,19.735,4343403.0,25095934.0,3.397
2012-12-27,19.735,19.939,19.497,19.599,4595113.0,26695354.0,3.397
2012-12-28,19.531,19.905,19.497,19.701,3724369.0,21595340.0,3.397
2012-12-31,19.701,19.837,19.531,19.769,3541190.0,20575506.0,3.397
2013-01-04,19.871,20.21,19.429,19.701,3587835.0,20890756.0,3.397
2013-01-07,19.701,19.939,19.497,19.905,3943436.0,22903098.0,3.397
2013-01-08,19.837,20.516,19.803,20.143,6768185.0,40206400.0,3.397
2013-01-09,20.38,21.06,20.041,20.109,9377676.0,56514432.0,3.397
2013-01-10,20.108,20.312,19.939,19.973,4162685.0,24621404.0,3.397
2013-01-11,20.041,20.448,19.531,19.633,4164831.0,24501682.0,3.397
2013-01-14,19.667,20.346,19.531,20.312,5135258.0,30320232.0,3.397
2013-01-15,20.278,21.229,20.176,20.89,8400743.0,51346564.0,3.397
2013-01-16,22.996,22.996,22.996,22.996,9060083.0,61336760.0,3.397
2013-01-17,25.305,25.305,25.305,25.305,3467415.0,25832242.0,3.397
2013-01-18,27.853,27.853,24.117,24.558,36436136.0,276793312.0,3.397
2013-01-21,24.966,25.645,24.218,24.898,22893168.0,168252672.0,3.397
2013-01-22,24.456,24.456,22.86,23.098,19008168.0,132155240.0,3.397
2013-01-23,22.928,23.777,22.52,23.437,13248229.0,90304896.0,3.397
2013-01-24,23.132,23.437,22.079,22.35,9790923.0,65884224.0,3.397
2013-01-25,22.384,22.656,22.112,22.622,5501005.0,36349576.0,3.397
2013-01-28,23.301,23.675,22.86,23.267,9146380.0,62614180.0,3.397
2013-01-29,23.267,23.573,23.03,23.573,7644732.0,52500120.0,3.397
2013-01-30,23.437,23.573,22.894,23.301,5485454.0,37425716.0,3.397
2013-01-31,22.928,23.2,22.656,22.724,4286278.0,28821294.0,3.397
2013-02-01,22.826,23.539,22.656,23.2,5693155.0,38754408.0,3.397
2013-02-04,22.928,23.335,22.588,22.758,5453754.0,36946780.0,3.397
2013-02-05,22.52,22.724,22.045,22.554,4673448.0,30768162.0,3.397
2013-02-06,22.588,22.588,22.248,22.384,2822845.0,18605588.0,3.397
2013-02-07,22.35,22.656,22.248,22.418,2647856.0,17491336.0,3.397
2013-02-08,22.554,22.86,22.52,22.724,2540625.0,17009468.0,3.397
2013-02-18,22.758,22.962,22.52,22.86,3072329.0,20607046.0,3.397
2013-02-19,22.894,23.03,22.316,22.418,3504518.0,23288736.0,3.397
2013-02-20,22.418,22.69,22.248,22.656,3416770.0,22620584.0,3.397
2013-02-21,22.452,23.675,22.316,23.132,10530908.0,71248376.0,3.397
2013-02-22,23.03,23.199,22.622,22.758,5108503.0,34423180.0,3.397
2013-02-25,22.452,22.792,22.418,22.656,3427034.0,22762936.0,3.397
2013-02-26,22.588,22.622,21.739,21.739,4357772.0,28579168.0,3.397
2013-02-27,21.637,21.977,21.263,21.433,3636385.0,23140558.0,3.397
2013-02-28,21.467,22.011,21.467,21.977,3037298.0,19463834.0,3.397
2013-03-01,22.248,22.554,22.011,22.452,4232633.0,27807406.0,3.397
2013-03-04,22.282,22.282,21.501,21.739,3490145.0,22488824.0,3.397
2013-03-05,21.705,22.622,21.637,22.35,3998134.0,26217004.0,3.397
2013-03-06,22.384,22.86,22.384,22.792,5124950.0,34148712.0,3.397
2013-03-07,22.792,22.86,22.282,22.554,3673246.0,24437184.0,3.397
2013-03-08,22.554,23.132,22.35,23.132,5092649.0,34194616.0,3.397
2013-03-11,23.098,23.437,22.86,22.86,4979822.0,33881528.0,3.397
2013-03-12,22.86,22.894,21.501,21.841,4896635.0,31849458.0,3.397
2013-03-13,21.841,21.909,21.399,21.671,2264964.0,14377272.0,3.397
2013-03-14,21.637,21.875,21.399,21.705,1426607.0,9116391.0,3.397
2013-03-15,21.875,22.214,21.467,21.943,2583515.0,16686785.0,3.397
2013-03-18,21.943,22.758,21.807,22.384,4311520.0,28385688.0,3.397
2013-03-19,22.147,22.384,21.297,21.943,2684455.0,17260336.0,3.397
2013-03-20,21.977,22.554,21.705,22.452,3948061.0,25704040.0,3.397
2013-03-21,22.452,22.962,22.35,22.758,5733549.0,38337480.0,3.397
2013-03-22,22.758,22.894,22.418,22.656,3343970.0,22298988.0,3.397
2013-03-25,22.69,22.928,22.146,22.35,3708627.0,24496378.0,3.397
2013-03-26,22.35,22.554,21.671,21.943,2805014.0,18143004.0,3.397
2013-03-27,21.909,22.18,21.773,22.113,2026164.0,13098585.0,3.397
2013-03-28,21.977,21.977,20.992,21.094,3466998.0,21930524.0,3.397
2013-03-29,21.094,21.331,20.924,20.992,2072392.0,12899535.0,3.397
2013-04-01,21.026,21.263,20.958,21.128,1287444.0,8012195.0,3.397
2013-04-02,21.094,21.365,20.958,21.026,1547221.0,9607249.0,3.397
2013-04-03,21.026,21.229,20.448,20.448,1940433.0,11787917.0,3.397
2013-04-08,20.414,20.414,19.769,20.142,2029981.0,11968638.0,3.397
2013-04-09,20.244,20.584,20.108,20.584,1560564.0,9356896.0,3.397
2013-04-10,20.482,20.618,20.278,20.55,1354613.0,8148967.0,3.397
2013-04-11,20.55,20.584,20.074,20.278,1462316.0,8758909.0,3.397
2013-04-12,20.176,20.414,19.939,19.973,934932.0,5548976.0,3.397
2013-04-15,19.735,19.769,19.191,19.225,1481000.0,8466149.0,3.397
2013-04-16,19.021,21.161,19.021,21.161,7361764.0,44544940.0,3.397
2013-04-17,21.161,21.399,20.55,20.992,6268720.0,38639308.0,3.397
2013-04-18,20.788,20.992,20.584,20.652,3104818.0,18946312.0,3.397
2013-04-19,20.55,20.958,20.55,20.856,3418606.0,20946998.0,3.397
2013-04-22,20.72,20.754,20.516,20.652,2680520.0,16272915.0,3.397
2013-04-23,20.72,20.72,19.701,19.701,2959663.0,17470122.0,3.397
2013-04-24,19.701,20.109,19.463,19.905,2616924.0,15242624.0,3.397
2013-04-25,19.871,19.973,19.361,19.361,2040406.0,11822510.0,3.397
2013-04-26,19.395,19.531,19.225,19.293,1293975.0,7381555.0,3.397
2013-05-02,19.395,19.837,19.191,19.633,1725384.0,9972557.0,3.397
2013-05-03,19.701,20.143,19.701,19.837,1830279.0,10729567.0,3.397
2013-05-06,19.837,20.652,19.735,20.448,2595496.0,15489359.0,3.397
2013-05-07,20.414,20.448,20.176,20.278,1655093.0,9878549.0,3.397
2013-05-08,20.346,20.55,20.244,20.414,1793093.0,10766262.0,3.397
2013-05-09,20.346,20.448,19.905,20.143,2253315.0,13347063.0,3.397
2013-05-10,20.142,20.822,19.939,20.72,2858305.0,17213102.0,3.397
2013-05-13,20.72,20.822,20.516,20.652,1964228.0,11935850.0,3.397
2013-05-14,20.652,20.652,19.939,20.21,1555549.0,9255094.0,3.397
2013-05-15,20.142,20.482,20.041,20.346,1547663.0,9237613.0,3.397
2013-05-16,20.312,20.72,20.278,20.584,2117090.0,12811182.0,3.397
2013-05-17,20.686,20.856,20.516,20.72,2718510.0,16595560.0,3.397
2013-05-20,20.72,22.792,20.686,22.792,9286972.0,60780120.0,3.397
2013-05-21,23.098,24.083,22.962,23.573,24126640.0,167108224.0,3.397
2013-05-22,23.233,23.437,22.724,23.064,9247812.0,62648428.0,3.397
2013-05-23,23.018,23.018,22.128,22.607,7667959.0,50425720.0,3.425
2013-05-24,22.641,22.95,22.402,22.847,5627951.0,37263588.0,3.425
2013-05-27,22.744,23.772,22.573,23.463,10513325.0,71561720.0,3.425
2013-05-28,23.395,23.429,22.436,23.018,6370257.0,42641576.0,3.425
2013-05-29,22.984,23.258,22.778,23.052,4100974.0,27588502.0,3.425
2013-05-30,23.224,23.977,23.189,23.875,11806523.0,81426920.0,3.425
2013-05-31,23.874,25.005,23.635,24.354,15190683.0,108951448.0,3.425
2013-06-03,24.388,24.936,23.806,23.909,7382056.0,52146948.0,3.425
2013-06-04,23.84,24.08,22.676,23.018,5538281.0,37443208.0,3.425
2013-06-05,22.95,23.361,22.813,23.189,2720535.0,18373700.0,3.425
2013-06-06,22.984,23.84,22.504,22.881,4073256.0,27571064.0,3.425
2013-06-07,22.881,23.224,22.162,23.224,3976872.0,26442796.0,3.425
2013-06-13,23.018,24.525,21.956,23.943,9408841.0,64744680.0,3.425
2013-06-14,23.737,24.936,23.532,24.525,10159505.0,72049832.0,3.425
2013-07-09,22.059,22.95,22.059,22.436,13915802.0,90232928.0,3.425
2013-07-10,23.018,24.422,22.025,23.737,13381530.0,90579208.0,3.425
2013-07-11,24.011,24.422,23.155,23.703,11972190.0,82692584.0,3.425
2013-07-12,23.498,25.21,23.292,24.32,18831182.0,134626480.0,3.425
2013-07-15,24.491,26.375,24.046,25.69,21399774.0,157022720.0,3.425
2013-07-16,25.861,28.259,25.279,28.259,28305480.0,224681936.0,3.425
2013-07-17,28.43,28.91,27.265,28.259,28534368.0,233425632.0,3.425
2013-07-18,27.711,28.362,26.991,27.814,13703259.0,111350416.0,3.425
2013-07-19,27.539,27.916,25.621,25.621,17572068.0,137167152.0,3.425
2013-07-22,24.662,26.204,24.594,26.032,9794432.0,73041296.0,3.425
2013-07-23,27.916,28.636,27.711,28.636,18942960.0,157350528.0,3.425
2013-07-24,30.143,31.513,29.595,31.513,19705100.0,178226272.0,3.425
2013-07-25,33.568,34.664,32.54,34.664,70153744.0,698888064.0,3.425
2013-07-26,34.664,38.124,34.253,38.124,47649460.0,512025632.0,3.425
2013-07-29,39.391,41.035,37.37,39.939,40260176.0,461815456.0,3.425
2013-07-30,41.823,43.947,40.076,43.947,33343888.0,410318400.0,3.425
2013-07-31,43.947,47.338,42.645,45.42,56144016.0,733491648.0,3.425
2013-08-01,43.741,45.591,43.262,45.146,35774728.0,464616832.0,3.425
2013-08-02,45.214,49.496,44.529,45.146,45573040.0,625309952.0,3.425
2013-08-05,44.666,46.653,43.878,45.659,24570648.0,325002368.0,3.425
2013-08-06,45.625,50.215,45.488,48.434,47914920.0,678231552.0,3.425
2013-08-07,48.639,48.742,44.529,45.899,34886792.0,472756224.0,3.425
2013-08-08,47.406,47.954,45.077,45.248,26053996.0,352925184.0,3.425
2013-08-09,44.015,44.7,41.583,42.303,41290692.0,518113920.0,3.425
2013-08-12,42.097,42.713,40.419,42.268,27713712.0,336944448.0,3.425
2013-08-13,41.994,42.919,41.549,42.679,20208454.0,250133456.0,3.425
2013-08-14,42.131,44.186,41.412,43.022,34106628.0,427080864.0,3.425
2013-08-15,42.611,47.235,42.268,44.495,40769264.0,535339360.0,3.425
2013-08-16,43.673,44.426,40.693,40.83,30327928.0,377651552.0,3.425
2013-08-19,40.59,44.906,40.59,44.906,28687816.0,365527008.0,3.425
2013-08-20,47.201,49.393,46.79,49.393,47338364.0,668367360.0,3.425
2013-08-21,49.153,51.38,48.057,50.969,50282164.0,732060864.0,3.425
2013-08-22,50.009,52.989,48.263,48.811,51409640.0,755317760.0,3.425
2013-08-23,49.941,50.352,45.214,47.475,37686392.0,523335296.0,3.425
2013-08-26,46.105,47.749,46.105,47.201,21253516.0,291228032.0,3.425
2013-08-27,46.755,51.928,45.694,51.928,41078796.0,586881216.0,3.425
2013-08-28,50.523,53.024,47.578,48.091,44191508.0,651830080.0,3.425
2013-08-29,48.708,52.887,47.269,52.887,37994404.0,562870208.0,3.425
2013-08-30,54.805,58.162,49.016,50.797,55295420.0,873862400.0,3.425
2013-09-02,48.434,53.024,48.331,52.407,34570200.0,518601920.0,3.425
2013-09-03,52.51,52.921,49.941,51.928,24365322.0,365451072.0,3.425
2013-09-04,50.9,53.161,48.982,51.037,27929980.0,416501536.0,3.425
2013-09-05,50.181,55.421,50.181,52.921,40945380.0,638958208.0,3.425
2013-09-06,52.27,56.518,51.893,55.593,36186632.0,576931776.0,3.425
2013-09-09,54.805,55.01,52.647,54.051,26139080.0,410703072.0,3.425
2013-09-10,53.812,56.038,51.722,52.578,28137368.0,439827104.0,3.425
2013-09-11,51.311,51.311,47.338,47.612,28357008.0,402024512.0,3.425
2013-09-12,47.029,48.571,45.899,46.721,15964487.0,219721792.0,3.425
2013-09-13,46.79,48.982,45.557,48.263,17066668.0,238714816.0,3.425
2013-09-16,47.269,50.044,46.927,48.571,16842730.0,239575776.0,3.425
2013-09-17,48.742,49.667,47.646,48.263,14041900.0,199414224.0,3.425
2013-09-18,47.68,49.598,46.584,48.605,13980408.0,198192032.0,3.425
2013-09-23,48.263,50.934,47.303,50.695,20963560.0,299849760.0,3.425
2013-09-24,50.386,55.764,50.112,55.764,31597692.0,491370528.0,3.425
2013-09-25,58.059,58.093,54.291,54.291,39484016.0,649412800.0,3.425
2013-09-26,53.435,55.798,53.092,53.401,19393098.0,308754560.0,3.425
2013-09-27,53.298,53.949,51.688,52.236,12473328.0,191678432.0,3.425
2013-09-30,52.441,55.353,51.893,54.394,13641090.0,215341152.0,3.425
2013-10-08,53.435,55.49,53.058,53.503,15958472.0,252080432.0,3.425
2013-10-09,53.161,58.847,53.161,58.847,36441104.0,607502080.0,3.425
2013-10-10,58.264,59.634,55.695,56.346,26125244.0,438121920.0,3.425
2013-10-11,56.346,57.545,54.086,55.284,20583362.0,333521280.0,3.425
2013-10-14,55.456,57.1,54.154,55.901,15168583.0,246044128.0,3.425
2013-10-15,55.421,55.421,53.195,54.188,13198970.0,208466176.0,3.425
2013-10-16,54.291,54.462,48.776,48.776,17398484.0,255014208.0,3.425
2013-10-17,48.913,49.461,47.577,48.057,8982528.0,127464376.0,3.425
2013-10-18,48.331,49.496,47.954,49.461,6197514.0,88562568.0,3.425
2013-10-21,49.461,51.071,48.468,50.386,8973701.0,130639080.0,3.425
2013-10-22,50.318,50.866,46.55,46.79,15039874.0,211743744.0,3.425
2013-10-23,46.207,46.207,42.131,43.501,11308917.0,145133744.0,3.425
2013-10-24,44.186,45.145,43.536,43.673,6228735.0,80486112.0,3.425
2013-10-25,43.844,46.447,43.775,44.392,9629162.0,126908528.0,3.425
2013-10-28,44.426,44.529,42.131,42.953,6904469.0,86468312.0,3.425
2013-10-29,42.953,43.227,38.672,39.665,12037770.0,140197600.0,3.425
2013-10-30,39.733,40.419,38.843,39.802,8424993.0,97575832.0,3.425
2013-10-31,39.425,39.425,38.021,38.329,8114367.0,91128336.0,3.425
2013-11-01,37.747,38.672,36.445,38.261,13420243.0,146519696.0,3.425
2013-11-04,38.261,39.391,37.713,39.357,12633833.0,142684320.0,3.425
2013-11-05,39.049,40.693,38.706,40.658,14406893.0,167109776.0,3.425
2013-11-06,41.104,42.371,40.076,40.282,15255957.0,184677792.0,3.425
2013-11-07,39.905,41.172,39.631,40.384,6773104.0,79837856.0,3.425
2013-11-08,39.802,40.213,38.261,38.432,6502397.0,73897536.0,3.425
2013-11-11,39.22,42.268,39.151,41.001,13947397.0,166497312.0,3.425
2013-11-12,40.658,41.994,39.802,41.412,9674257.0,116055032.0,3.425
2013-11-13,39.151,39.391,37.267,37.267,14181769.0,157660208.0,3.425
2013-11-14,36.651,38.843,34.596,38.637,15720438.0,167354128.0,3.425
2013-11-15,37.678,39.562,37.336,38.5,11973466.0,135266720.0,3.425
2013-11-18,38.295,39.391,38.192,39.357,9173891.0,104322792.0,3.425
2013-11-19,39.459,41.789,39.083,41.789,13945290.0,165916832.0,3.425
2013-11-20,41.892,45.933,41.892,45.043,20823092.0,266130416.0,3.425
2013-11-21,46.242,47.509,43.878,46.413,21337136.0,285618560.0,3.425
2013-11-22,46.755,46.755,43.33,45.42,16145490.0,212562096.0,3.425
2013-11-25,44.46,45.557,43.262,43.604,10126437.0,130542344.0,3.425
2013-11-26,43.501,44.392,43.09,43.775,6250612.0,79878856.0,3.425
2013-11-27,43.673,45.659,42.337,45.248,12321338.0,158305296.0,3.425
2013-11-28,44.94,45.488,43.981,44.289,8911104.0,116620800.0,3.425
